Transaction ID,Date,Merchant Name,Description,Amount,Category Primary,Category Detailed,Account ID,Transaction Type,Created At,Review Notes,Is Subscription?,Is Recurring?
2d999c50-6042-3fa8-956d-b21a1180384f,2024-07-01,T-MOBILE PCS SVC WEB ID:,T-MOBILE         PCS SVC    2574636         WEB ID: 0000450304,-194.42,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.273245218Z,,,
46c40b5f-44c9-3276-9fff-5236cb36c3a2,2024-07-01,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-2685.27,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.454447801Z,,,
63e134fb-3647-341c-bbd5-eec2d3978228,2024-06-26,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-157.61,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.810299843Z,,,
ad7527c2-4cc2-3dec-b62f-6c0cd021d3e1,2024-06-25,ONLINE TRANSFER TO FIRST ######### TRANSACTION #: 06/25,Online Transfer 21205192415 to First ##########5903 transaction #: 21205192415 06/25,-500.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.935204301Z,,,
2ef30286-01b6-33bd-84d9-b6b4f59cb5a5,2024-06-24,ZELLE PAYMENT TO RAJ MUDIT AGARWAL,Zelle payment to Raj Mudit Agarwal 21174880907,-1801.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:04.072634135Z,,,
691c11bb-7dbe-3450-9935-30c99f8b1f7d,2024-06-18,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-184.62,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:04.211463385Z,,,
57ddd2c1-9c3d-39d9-83ad-85e42072f839,2024-06-18,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081410933340719 WEB ID: CITICARDAP,-1895.98,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:04.346896468Z,,,
16720aaf-bd26-3ad7-a36b-6bdb3eaabf3f,2024-06-17,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1106.64,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:04.772053385Z,,,
af6b58a4-4cac-32b6-8b80-0de67322a99e,2024-06-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-277.67,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:05.516750719Z,,,
22b51b94-f643-3123-b6ba-89c4ca490e22,2024-06-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-509.15,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:05.863840052Z,,,
71d0b6cd-6110-3b05-8855-79886ebbf06a,2024-06-10,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-285.38,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:05.701452635Z,,,
e31ca0e4-b48c-3d0b-8b91-d06c6d83f40c,2024-06-07,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-69.42,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:06.140854136Z,,,
58fe1b61-8b6d-3099-9a29-4f72a5b8b135,2024-06-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:06.268741552Z,,,
9c291a2b-25e9-3833-9947-8f8f63f167aa,2024-06-03,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-63.6,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:06.647870678Z,,,
3a1fc249-e624-3475-814f-8f1ebca9816a,2024-06-03,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 06/03,Online Transfer 20975635207 to Morganstanley #########7477 transaction #: 20975635207 06/03,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:06.501274053Z,,,
9f36c53e-057d-3fb1-959a-6159f2a8507f,2024-06-03,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:06.778293553Z,,,
7127a257-55b2-3ed5-9700-79e079b2f3ec,2024-05-29,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1433.49,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:07.046901553Z,,,
0ff9750a-e071-3122-8d92-b4ba5b7bfa3b,2024-05-28,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-61.18,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:07.319421845Z,,,
b0a0899b-d938-3ea1-9f67-ca8a84043a4b,2024-05-23,CITY OF BELLEVU UTIL BILL PPD ID:,CITY OF BELLEVU  UTIL BILL                  PPD ID: 4916007020,-462.92,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:07.449953428Z,,,
c54a8685-05ff-308b-908b-0abfc049eeff,2024-05-20,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081384146931621 WEB ID: CITICARDAP,-1850.97,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:07.718934303Z,,,
12006354-8607-371d-aa1b-a166f5e08144,2024-05-16,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-190.17,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:07.855089303Z,,,
eaafde29-701b-34e9-86c8-96906a8b9f8b,2024-05-13,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 05/13,Online Transfer 20765513731 to Morganstanley #########7477 transaction #: 20765513731 05/13,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:08.383221928Z,,,
30bf96f3-66fb-3299-9bfe-30c0c3e72ddd,2024-05-13,ONLINE TRANSFER TO FIRST ######### TRANSACTION #: 05/13,Online Transfer 20765493442 to First ##########5903 transaction #: 20765493442 05/13,-500.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:08.262246053Z,,,
f5074a79-e689-3b69-a6e9-f102add66045,2024-05-07,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-101.78,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:08.791612720Z,,,
287ae7e7-de3e-34d0-ac0a-a184e39f5aad,2024-05-06,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:08.961895012Z,,,
19f7010f-28a0-381e-92bb-1a81275e603e,2024-05-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-15.74,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:09.095928054Z,,,
7e97381c-48b3-3a03-91d7-b5ac642cc67d,2024-05-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:09.355753387Z,,,
485a0598-caa0-3cbb-8485-b354da32459b,2024-05-01,T-MOBILE PCS SVC WEB ID:,T-MOBILE         PCS SVC    3410642         WEB ID: 0000450304,-190.42,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:09.230719971Z,,,
3fb6fccc-c50b-3d71-b3eb-4c234ae0e835,2024-04-30,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-872.69,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:09.493606762Z,,,
a76669e2-f64b-3755-8f29-9e302e03292c,2024-04-26,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-11.7,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:09.904816263Z,,,
6e9e56ce-c4ae-3d74-aca1-0cb544ae4ae1,2024-04-19,FIRST TECH FCU EXTRNLTFR AGARWAL KUMAR WEB ID:,First Tech FCU   ExtrnlTfr  Agarwal Kumar   WEB ID: 321180379,-500.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.187275679Z,,,
9df714d7-f42a-3297-ae47-7e593b0bc8f4,2024-04-19,WITHDRAWAL 04/19,WITHDRAWAL 04/19,-150.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.043840096Z,,,
cf80981b-3172-3407-8088-e9d31b76802d,2024-04-18,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081358226822340 WEB ID: CITICARDAP,-2333.25,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.328485471Z,,,
e93989e0-e184-3a05-8648-f1a219e3efd2,2024-04-17,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-252.93,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.482119138Z,,,
e4976dc3-fc42-3069-8708-82898ba67041,2024-04-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-589.14,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.624489263Z,,,
bdd144f2-b2be-32aa-89b6-96ce918e857a,2024-04-12,MORGAN STANLEY ACH DEBIT 5749498361DUQJG WEB ID:,Morgan Stanley   ACH DEBIT  5749498361duqjg WEB ID: 9827837001,-100.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:10.911765221Z,,,
33a4c8a3-e7ad-38bb-92b8-44f0d0deeaf3,2024-04-10,WITHDRAWAL 04/10,WITHDRAWAL 04/10,-11000.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:11.059450221Z,,,
d43fc567-2a97-3b21-aa89-a63ec17e18e1,2024-04-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-498.67,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:11.247785055Z,,,
c5a53277-a5f5-3873-947e-e8872e39b73b,2024-04-08,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-524.79,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:11.530020472Z,,,
f5921c74-3968-3e26-bc07-34814e51652c,2024-04-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:11.943205055Z,,,
5c0085e6-5e56-3e88-a734-ce22086a9b18,2024-04-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-400.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:12.085191639Z,,,
1db2a307-86be-3a3c-b934-423c7c97efe2,2024-04-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:12.213507389Z,,,
20655b65-f953-3312-8c41-1d18856134fa,2024-03-29,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-4138.44,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:12.353170930Z,,,
de110e08-0b8f-3a77-afb9-a51a2dd47aad,2024-03-21,CITY OF BELLEVU UTIL BILL PPD ID:,CITY OF BELLEVU  UTIL BILL                  PPD ID: 4916007020,-318.37,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:12.790563208Z,,,
feaf90d3-74c5-33b1-a97d-8a0604d46683,2024-03-19,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081332307830937 WEB ID: CITICARDAP,-10369.58,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:12.932065750Z,,,
44d97a05-3055-36c8-be6e-e1a29fae5116,2024-03-18,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-210.27,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.073386250Z,,,
d9550305-11cc-35c2-acc1-199edeef83ca,2024-03-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-421.88,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.212880875Z,,,
c063e96e-e6cf-3c71-bdd7-72b4f70b462d,2024-03-11,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-391.02,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.841187458Z,,,
3f942ef3-f863-3139-b9bd-1da5bdac1121,2024-03-11,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-122.4,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.552948625Z,,,
2c3d333e-90bf-3083-87b3-83067cf3fe86,2024-03-11,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-355.17,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.693141458Z,,,
2b7cc3f0-7fa3-3e35-853c-90f84b9ac8b9,2024-03-07,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-504.08,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:13.983619833Z,,,
d5f27500-9f61-3d2d-9d9e-f28a6eafa494,2024-03-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:14.119684417Z,,,
a2da8b54-4e1b-3490-9fda-ed891c8add55,2024-03-04,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-85.07,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:14.264506042Z,,,
866ef0c6-c44b-3d48-9d22-958fd8ef33cd,2024-03-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:14.396400917Z,,,
9e980161-f04f-3ea7-99c9-152f084aafc7,2024-02-29,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1592.31,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:14.541730584Z,,,
aaeafe28-d9db-30bc-95f9-122bc23057e1,2024-02-20,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081308150770299 WEB ID: CITICARDAP,-5695.95,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:15.100002376Z,,,
8ed858de-ba2a-3225-b5f0-d8347e5d317c,2024-02-16,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-273.98,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:15.393908084Z,,,
e64aa6ef-b9ac-3d07-8f09-5505a5e02e6e,2024-02-12,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-49.64,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:15.677962668Z,,,
fe1891c7-b821-3031-a1bb-929536f21835,2024-02-12,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-53.87,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:15.869139209Z,,,
1d29a28f-2321-3829-81f4-18e358419463,2024-02-09,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-264.58,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.009042751Z,,,
7254f5da-fdb8-3f37-ab8d-394c123d2d0c,2024-02-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.142789251Z,,,
f5f52dbc-3b1b-316d-9d38-a5fa02638088,2024-02-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-82.42,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.290948960Z,,,
4a06d572-6b7a-3803-9183-a99607d2692b,2024-02-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.423850460Z,,,
e063d5c8-afdb-3fcc-b0d5-f3eace1fbaec,2024-01-30,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-2608.06,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.703083043Z,,,
88ec33b4-3fc4-3069-b385-fae0f24b4444,2024-01-19,WITHDRAWAL 01/19,WITHDRAWAL 01/19,-480.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:16.995933377Z,,,
0b202ab7-799e-3009-9836-303bb5d04cff,2024-01-19,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-227.26,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:17.136398793Z,,,
efd6371f-8a3f-3703-bb52-edcda50cc691,2024-01-18,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081279638891146 WEB ID: CITICARDAP,-5089.48,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:17.565777710Z,,,
7725e115-941a-3583-9012-9079c28233b6,2024-01-18,WITHDRAWAL 01/18,WITHDRAWAL 01/18,-11000.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:17.276713252Z,,,
dfcf77ea-0249-3d1c-bc9f-3f03712ef2bd,2024-01-18,CITY OF BELLEVU UTIL BILL PPD ID:,CITY OF BELLEVU  UTIL BILL                  PPD ID: 4916007020,-300.51,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:17.422931835Z,,,
9a7ef545-6458-33f2-a30d-0114c21cc013,2024-01-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-368.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:17.898085419Z,,,
f04e468a-6c58-3fc8-a2a2-aa8e825fed83,2024-01-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1113.75,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.062975669Z,,,
e0e25c37-f72f-3977-848d-2017c20994ba,2024-01-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.329265461Z,,,
3ae79d0e-63bc-3fef-933d-8b0b38a361ab,2024-01-02,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.605154169Z,,,
cbfeb093-8ac5-3c38-825d-8797dfdea9df,2024-01-02,FIRST TECH FEDER CK-WTH PPD ID:,First Tech Feder CK-WTH                     PPD ID: 321180379,-10000.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.473784044Z,,,
3f46b3ac-df7d-38fc-8628-7a9161312e84,2024-01-02,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 01/02,Online Transfer 19444876825 to Morganstanley #########7477 transaction #: 19444876825 01/02,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.736453627Z,,,
7a2b7300-afe8-347a-b4ea-76d15d73f001,2023-12-29,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1025.01,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:18.880811627Z,,,
06c6ebda-b7d9-3864-8ba3-65fcc52733fd,2023-12-26,WITHDRAWAL 12/26,WITHDRAWAL 12/26,-2500.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:19.458107669Z,,,
4490c7b3-70fa-3e8e-9bba-fc7ab50a2dfd,2023-12-26,WITHDRAWAL 12/26,WITHDRAWAL 12/26,-300.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:19.315236419Z,,,
